(6,-514,-58), T
(7,-22,-73), T
(-7,-1355,6), F
(344,-525,-49), T
(838,-6,8), T
(3,-802,-61), T
(-7,-2,5), F
(-15,-433,2), F
(4,-4,5026), F
(539,58,-563), T
(64,75,2), T
(-58,4,0), F
(-91,4,-39), T
(5,5,110), F
(2,0,68), F
(-76,7211,-2), F
(-9,42,0), F
(-38,-1,-5), F
(-7,7,49), F
(520,9,8), T
(54,-3,-546), T
(7902,-1,0), T
(-45,7,544), T
(-2,-614,381), F
(58,415,-38), T
(-1,-4,8), F
(5,-920,3), F
(-3,-445,-6), F
(5,-91,1), F
(-7,-97,53), F
(-5,-5,4), F
(9,-1,-911), T
(729,8,-62), T
(-610,-9,-29), T
(2,1,16), F
(569,17,53), T
(-800,-86,4), F
(0,445,-5), F
(-7,-2,3), F
(-1536,-672,-5), F
(617,-7,4), T
(1094,9,2), T
(-99,-574,5), F
(755,0,-4), T
(3,80,-523), F
(8,-667,0), F
(754,-5,952), T
(-7,-61,-42), T
(6,23,-2), F
(6,0,4), F
(82,114,-8), T
(2,18,605), F
(1544,92,-2), T
(-379,-8,5), F
(-3,-98,3), F
(803,-881,-5), T
(75,-3,-61), T
(87,-811,567), T
(-9,95,-180), F
(0,-98,4), F
(-3,965,-7), F
(-1,8,333), F
(61,-54,432), T
(-2,-24,-36), T
(440,684,-5), T
(-780,863,165), T
(55,302,2), T
(-60,8,8), F
(-14,24,34), F
(91,6,72), T
(-8,9,9), F
(8,38,-1), F
(-7,758,2), F
(-232,8,5), F
(0,710,13), F
(9,-1,-9), F
(-562,357,705), T
(-8,63,-96), F
(529,55,-63), T
(804,-932,9), T
(82,5,3), T
(115,-307,-68), T
(-6,9,-6749), T
(-3,-78,-1), F
(449,-5,94), T
(72,53,9), T
(-649,-4,-8), F
(-85,3135,-6), F
(-87,-23,979), T
(3,7,-9), F
(8,7,669), F
(-65,7,-1819), T
(7,-4,-3), F
(4,-8,6), F
(-7,827,3), F
(0,0,24), F
(-892,-7,-7), F
(11,-9,-2), F
(8,77,772), F
(7,88,-5), F
(-58,-101,-649), T
(-9805,2,20), F
(-7,-1291,582), F
(58,1,3), T
(-51,-555,9), F
(-9,0,-8), F
(99,4,751), T
(-680,8073,-11), F
(-6,43,5), F
(23,5,9), T
(-3,4,3), F
(6,-47,9237), F
(2,-439,-52), T
(1,4,-8), F
(-6,-7,-5), F
(9,-8,-9), F
(7,-55,83), F
(1,8,267), F
(-9,21,-5771), F
(-5,-8,1), F
(735,0,74), T
(1,70,0), F
(8,0,701), F
(-5,-1,-2), F
(2,-4,-3), F
(0,6590,-4), F
(-5,38,-3), F
(-6609,1,766), T
(-34,-2,-6), F
(-1,-8,0), F
(8,-78,7), F
(-3,-60,-8), F
(9699,1,90), T
(831,-7,6), T
(8,-7,-52), T
(983,-75,-5), T
(416,21,699), T
(-3,3,4), F
(-385,-342,321), T
(-569,6,-8473), T
(862,2,-9), T
(2,6,-7), F
(74,-56,-5), T
(50,-730,8), T
(2,0,58), F
(9,-223,2), F
(-24,3,-4290), T
(-60,-2,25), T
(-259,8,8), F
(-7285,-3,-1), F
(17,0,-39), T
(94,50,305), T
(3742,-934,-3), T
(5,617,8), F
(-7,-7,35), F
(-842,7,-7), F
(424,-2,93), T
(-27,-61,604), T
(7,52,6), F
(-2,-8,3), F
(78,-45,-844), T
(-8,-2,3696), F
(682,88,-5), T
(-55,7,3), F
(-8,0,0), F
(-625,-65,-5), F
(-894,-627,-238), T
(7,3,-7), F
(94,-3,-34), T
(11,2,1), F
(-8,3713,-6), F
(672,0,3), T
(650,-7,-2), T
(-78,-249,-97), T
(8,6,9), F
(-8,6,4), F
(-470,4,8), F
(-92,4,526), T
(67,-767,675), T
(-3,-4,38), F
(2,-8,6), F
(-4,11,-5), F
(-4,537,-10), F
(-38,9,589), T
(-1,-5,-68), T
(-3,-2,-9), F
(-8,8,4), F
(-35,3,7), F
(-96,-1,-177), T
(-3,-99,50), F
(93,-5,85), T
(3,-1,6), F
(-478,4,287), T
(91,644,0), T
(-1,6,0), F
(-36,-680,7), F
(-2341,8,985), T
(7,-944,-814), T
(-4,9,0), F
(-854,14,76), T
(-9,5,0), F
(296,-837,8), T
(-9,-1382,-3), F
(78,5,604), T
(7,1,1), F
(-7,1,8675), F
(-923,-9,2), F
(4,-311,5), F
(0,697,4), F
(1,5,-2), F
(-8,3,82), F
(7,-3,164), F
(0,65,4), F
(5,-849,7), F
(6,-457,-2), F
(-5,48,9), F
(-3,-8,732), F
(-3,31,3), F
(-65,-473,-31), T
(82,-1,5), T
(5,4,-7), F
(442,55,5), T
(-24,-8,72), T
(-21,-70,-3), F
(-4,-5,7), F
(-1,-3,-6), F
(7,7,667), F
(338,-994,49), T
(-2,8,7), F
(13,-2,-2), F
(-435,-5,-7), F
(-955,-329,3), F
(4031,-873,6), T
(-2,-54,-8), F
(8,-99,-9), F
(6,-4,827), F
(-1,-21,-9), F
(-140,5,-1), F
(5,-8,-843), T
(-370,-46,-6), F
(9,61,-5), F
(-9,215,3), F
(-9,99,146), F
(-9,-3681,-568), T
(-6746,7,-6), F
(206,-381,0), T
(-3,-6,-4), F
(91,32,8), T
(835,-6,922), T
(6,8,-58), T
(7,-24,-53), T
(6,-4,7), F
(61,0,6), T
(1,566,6), F
(-4,9,-8), F
(-3931,-3818,-2), F
(-5,172,3443), F
(-6,-87,-6), F
(7,-35,-3), F
(1,48,-5), F
(3,9,-979), T
(5,-217,-1), F
(9,-90,373), F
(-511,-4,92), T
(211,-753,-5), T
(-6959,70,61), T
(-78,3,20), F
(800,64,717), T
(-9,-8,715), F
(448,-264,0), T
(-952,1,-267), T
(64,6,-8), T
(1,9,2), F
(3,-4,8), F
(0,-5,22), F
(9,-8,3), F
(4,-54,0), F
(-9,974,1), F
(1336,3,42), T
(-856,0,-22), T
(0,1,7), F
(8,0,-1742), T
(-3,-9,383), F
(644,7,-265), T
(-2,-3,919), F
(58,-9,68), T
(-505,-9,-571), T
(823,216,43), T
(-1,-14,3), F
(-7,-3,-98), T
(-7,67,-14), F
(-45,450,-691), F
(-70,2,2), F
(2080,-5,-124), T
(4,-9,484), F
(-5,2,93), F
(7375,-6,-21), T
(-6,-1,-54), T
(-3463,-6,-412), T
(-8,-20,-608), T
(-731,649,882), T
(-5,-1,9), F
(-1,6004,-2), F
(-9,120,879), F
(-98,-4,3), F
(-2,-6,-584), T
(-7645,-68,-6), F
(-9,-7,35), F
(4,9,-1), F
(4,9,4), F
(206,-6,5), T
(754,-3,3), T
(-6,-33,1), F
(4,-22,-4), F
(280,-6,-36), T
(-3,9,-1558), T
(-5,7,4), F
(4,-7,-1), F
(149,-41,-911), T
(-6,-86,-8), F
(16,515,964), F
(-9,-41,-2), F
(-800,790,13), F
(0,-5,-690), T
(115,-2,-1), T
(-8,1,995), F
(-4,-2,8), F
(0,0,86), F
(22,1,1), T
(-12,5,-7), F
(-6,-12,-70), T
(-4623,-25,-171), T
(-5,-66,68), F
(-120,7,-99), T
(-32,-304,1), F
(599,-451,-6), T
(-5,-341,0), F
(9,87,-8), F
(-5,232,2), F
(-8364,0,-243), T
(96,-4,4), T
(4,19,0), F
(-7,7,-37), T
(2,2,-93), T
(947,7,-26), T
(-6789,876,939), T
(375,-9,7), T
(-65,563,658), T
(718,72,-6), T
(-9,-963,0), F
(209,-2,-92), T
(-5,9891,-98), F
(201,-6,53), T
(6879,-94,-8), T
(-20,-420,-9), F
(-2,71,7), F
(-260,1,2), F
(100,-4,8), T
(2,0,63), F
(-9,-7,45), F
(4,-3,-82), T
(7,-39,-2), F
(-5,-3,-53), T
(0,541,-21), F
(19,-6,14), F
(-6,-399,90), F
(5,-1,-89), T
(-79,-297,3), F
(980,11,-13), T
(4,4,-19), T
(-4,-5295,7), F
(95,-7,-1), T
(-745,729,4), F
(-484,-2,7), F
(-158,-2,0), F
(82,4,-4), T
(-90,90,-220), F
(5,-8,-5), F
(-9,-20,9), F
(3,-7,-7), F
(-169,-965,-7), F
(-471,8,0), F
(-2,-839,-4), F
(1,9,-5), F
(7,-9,1), F
(-6,-56,7), F
(-9,-5,-55), T
(0,3,-67), T
(660,-2,-7), T
(42,7,-4), T
(-3,3,4), F
(-4,-616,-6), F
(640,-71,0), T
(67,7081,-92), T
(-207,9152,1), F
(0,-959,50), F
(5069,-313,25), T
(-4636,7,264), T
(-2,6,0), F
(27,2,514), T
(733,0,-944), T
(-6,-33,8), F
(9,-7,-974), T
(-563,-7,-85), T
(9,7,916), F
(7,-75,-57), T
(-1,5,-17), T
(76,-938,-690), T
(9,-6,-7), F
(-7,-2,99), F
(-2,-4,-48), T
(-67,-1,-6), F
(-9,5,-5), F
(5,-65,5), F
(-8,4,270), F
(-487,-4,-1849), T
(-5,751,72), F
(3,5,0), F
(89,-13,-8), T
(-7,-7,26), F
(1,-78,-673), T
(7,-891,63), F
(6,4,-58), T
(-8,9,-9915), T
(-63,-292,-447), T
(6,1,6), F
(0,201,23), F
(4,-1,172), F
(-277,-5,3), F
(65,0,5), T
(-61,7342,66), T
(8655,53,-2), T
(-443,2,5), F
(4,-7,6), F
(7,-37,5), F
(0,-1035,-18), T
(5,73,3), F
(3,-6,-402), T
(9,2948,-68), F
(215,-60,-50), T
(-487,-1,3), F
(2,-7,5), F
(0,-37,7), F
(-750,9,-1), F
(6,-47,20), F
(-9,3,-7), F
(-9,-2,74), F
(-2313,9,4), F
(788,6,-14), T
(-372,17,-96), T
(78,62,-1), T
(6,-9,-37), T
(4,-956,-16), T
(-7,-8,8), F
(3,4,9107), F
(-19,-5,31), F
(5556,7,757), T
(2,-311,-73), T
(-2,-5,-51), T
(-4,4,-2), F
(-813,-5,-27), T
(8058,-45,2), T
(70,5,62), T
(-1123,3,-2532), T
(0,1,-62), T
(998,405,-9), T
(904,-2,0), T
(-62,7,5), F
(-1,65,-1), F
(6,107,4), F
(-6,-7,41), F
(0,0,-2), F
(150,7,-9), T
(571,9,41), T
(86,654,-3), T
(-94,-4,-6), F
(-1,-6,8), F
(4,-323,-5), F
(6,-7,-8), F
(42,14,7), T
(0,2,-3), F
(-94,1,-8), F
(-3,31,2), F
(-28,7,8), F
(-3,7,-4), F
(984,-3,-20), T
(928,-7,4), T
(832,98,232), T
(7681,53,0), T
(4,-8,-1), F
(80,678,39), T
(-24,775,-1), F
(9,-305,-2), F
(4,-8,38), F
(93,-1142,26), T
(7,0,-1), F
(2,-92,-98), T
(6,-15,817), F
(-4,83,-680), F
(108,-2,62), T
(-6,-223,0), F
(-2,63,9), F
(-7,-2,90), F
(2,0,-4), F
(-1,-3,8), F
(65,-748,2), T
(491,-9,-344), T
(-63,66,955), T
(2,-25,55), F
(-83,-29,-6), F
(77,-9675,99), T
(7,7,-67), T
(23,0,52), T
(-4,-871,-5), F
(2,-117,-480), T
(-9,-2,-3), F
(-1,-174,4), F
(28,1,81), T
(3,-69,46), F
(-28,24,22), T
(-288,6143,-61), F
(241,-2,-627), T
(7,-466,7), F
(-74,31,50), T
(752,9,-6), T
(50,-4,3), T
(1,3,-72), T
(-4,-58,52), F
(-2,-9,-541), T
(-329,-15,2), F
(-1,-4,-1), F
(3,87,615), F
(-81,494,-96), F
(4,-8,7), F
(0,-318,-95), T
(927,23,4), T
(1,-162,-3), F
(-96,-8,7), F
(82,1,-234), T
(39,-3,-8), T
(1,-879,654), F
(1,682,72), F
(-5,-6,-5), F
(-70,-2,1), F
(578,-82,1), T
(-9,-73,-9166), T
(-66,-5,-1), F
(12,-9,394), F
(98,-6090,-2), T
(0,10,6), F
(-602,-56,-26), T
(-3,-464,6136), F
(-4,26,5), F
(-35,-5,3), F
(-5,-4,-2), F
(-584,65,6), F
(-33,5,64), T
(58,-92,-33), T
(-38,-6275,44), T
(0,5,-6), F
(2,5,-6), F
(-360,0,-2), F
(-7093,366,7), F
(-8,-5041,-3), F
(-2,-5,-97), T
(79,-8,-24), T
(-29,-497,639), T
(-9,-9141,46), F
(-2,-32,28), F
(-4,6,-73), T
(-4,5,-4), F
(-99,-80,81), T
(4,-4,-1), F
(-76,58,-791), F
(-8276,-30,74), T
(994,66,-2), T
(9,0,-8), F
(888,9,-9), T
(-370,6,0), F
(-3,-433,4), F
(378,-7,8), T
(1,-4,9), F
(33,-2,-90), T
(8,-90,-9), F
(-5749,5,-300), T
(2,-7,-4), F
(0,71,-560), F
(-60,-2,-3), F
(-4,5522,825), F
(357,145,317), T
(8,4,8), F
(-8,-91,-6), F
(290,70,3), T
(8,61,-1223), F
(-23,-94,3), F
(-4,-137,-1), F
(-776,4,96), T
(411,-1,-7), T
(-4,9,63), F
(5,-4,-1865), T
(-222,11,-6), F
(-221,671,-76), F
(-8,-2,1), F
(0,19,129), F
(-69,1,0), F
(3,4,-463), T
(-5,-81,-2), F
(0,-7,-30), T
(-3,852,757), F
(55,-2,2788), T
(1,68,1), F
(0,-713,-519), T
(0,917,-13), F
(1,-5,82), F
(5,709,0), F
(-4,3,8321), F
(-7,2,-48), T
(-661,7,0), F
(6,-1,-4), F
(20,364,0), F
(3,45,-3205), F
(-5,-387,-163), T
(23,-6,-71), T
(-7,-2,9), F
(7,-6,7), F
(-29,-6,67), T
(-90,8,748), T
(-51,66,-1), F
(5255,-6,-62), T
(-5,-2,-57), T
(-7,-37,7), F
(5,3,-7), F
(67,-1,-2), T
(95,6,-8), T
(-832,67,449), T
(-46,3,9), F
(-4,9,0), F
(-3461,8,565), T
(22,770,-5), T
(-4,5,74), F
(-2,-88,-734), T
(-3,-535,0), F
(6,-9,1), F
(5,9,68), F
(-6281,2,47), T
(-6,7,-881), T
(-4,-8,-9), F
(-4,-8,-1364), T
(-5,-8,3), F
(-4,7,6), F
(-60,62,86), T
(3,306,1065), F
(-507,8,-1), F
(1480,-1,-57), T
(8,-8,-75), T
(66,-7,-301), T
(4,3,-81), T
(24,-940,9), T
(51,-7,38), T
(3391,92,634), T
(-9,2,-39), T
(36,7,0), T
(-1,9,974), F
(-3,5,8), F
(65,-75,-2), T
(-876,175,1), F
(-841,49,105), T
(8,-8,-5), F
(88,3,511), T
(0,-704,-2), F
(0,390,-80), F
(263,1,1), T
(-4,48,-769), F
(3,0,2), F
(-1,-53,-82), T
(-88,9,34), T
(-3,22,-2), F
(401,959,-4), T
(830,-47,-3), T
(-280,3,17), F
(-4,34,-101), F
(-7,-119,5), F
(-6,6,4143), F
(-9,0,3), F
(176,5,369), T
(4,6,72), F
(7,-2,1), F
(-5,-9,-9), F
(-4,-444,-1264), T
(8071,-65,67), T
(-75,1,-4), F
(-1,264,-6), F
(4,46,-9991), F
(73,-4856,-20), T
(25,-28,-49), T
(-48,-8,39), T
(7,7,-4), F
(-92,-8,71), T
(657,-8,1), T
(9,-6,4), F
(8,-7,10), F
(-1,-4,-28), T
(759,5381,2), T
(8,-37,-21), T
(-8,-9,-26), T
(3,-57,-67), T
(-3,-5,-39), T
(9846,7,2), T
(7,-8,2), F
(8,284,2), F
(-2,0,-9), F
(-9407,0,-3), F
(4,-104,90), F
(-5,-2,0), F
(-89,3,-75), T
(-8,-456,-4), F
(6,-2,-5655), T
(7,30,-2), F
(-206,2,3), F
(3,5,408), F
(8,247,99), F
(-209,9,-667), T
(-1832,-4,24), T
(-1,202,-78), F
(-3,-309,-671), T
(354,5,-717), T
(-29,4,2), F
(-7,266,-75), F
(494,98,8), T
(9,0,-5), F
(73,4,-156), T
(66,3,50), T
(1,-727,0), F
(3,5,177), F
(8,5,94), F
(-894,-82,4), F
(-8,572,-4), F
(60,-51,9), T
(9,-3,40), F
(14,0,-180), T
(6,-8,-12), T
(-21,-8,739), T
(-89,230,-6), F
(-660,-2,92), T
(-9,-55,-1), F
(-78,5,951), T
(688,-58,6), T
(9,913,-360), F
(212,62,1), T
(-1,3,733), F
(8,90,6), F
(1,31,45), F
(7,1,690), F
(41,3,62), T
(4,-5,0), F
(-3,1,62), F
(9,8,7), F
(-65,-2,91), T
(76,-13,-4), T
(-3,-998,-47), T
(3,-6,4), F
(3,82,7), F
(-5701,-6,-4), F
(2,0,-96), T
(-5,-483,-200), T
(4,-98,-4), F
(-8,396,-7), F
(-933,-9,851), T
(4,727,39), F
(580,36,0), T
(-8,-46,-699), T
(-60,-47,-8752), T
(892,-1,0), T
(39,94,-6), T
(-92,-89,-8), F
(5,-110,7), F
(-3,92,78), F
(0,-6,-6), F
(0,-18,-3), F
(-18,-65,-91), T
(-3,-43,6), F
(-6,-8,-6), F
(-8,85,-96), F
(-9,0,0), F
(8,2,93), F
(134,8,-8), T
(3,5,-2), F
(2,9,0), F
(1,37,-45), F
(-5,7271,0), F
(-981,47,0), F
(-5,965,806), F
(9,-770,-181), T
(7910,9,1), T
(-15,53,3), F
(601,108,663), T
(8,31,49), F
(5,-777,-48), T
(92,-4,8), T
(6,-8,-2), F
(28,4,-38), T
(-64,724,8), F
(74,-9,-4), T
(8,-2,0), F
(0,9,80), F
(-2164,59,337), T
(4,7,9), F
(64,14,0), T
(-60,0,9697), T
(-97,-4,7), F
(8,-1,-24), T
(9,-251,8), F
(-27,7,-95), T
(-71,2266,5), F
(500,-34,6), T
(-12,397,684), F
(22,-5,6), T
(47,20,245), T
(0,816,-9), F
(5,-3,1), F
(-8396,-431,0), F
(-10,261,-715), F
(-506,-234,577), T
(-509,-1,-9), F
(-3,-6,-8766), T
(1,6,-8), F
(8,-62,-924), T
(-150,-151,464), T
(30,14,0), T
(-23,-2,125), T
(6243,7,-94), T
(7,0,8), F
(7,-66,7), F
(9,93,-2), F
(-1,4,6), F
(-3,-430,4), F
(8,-883,-4), F
(-4,971,625), F
(-16,27,9), F
(-7,-2,1), F
(-1,29,-3), F
(-4038,-9,0), F
(-2,7,2239), F
(-7,-5,0), F
(56,53,8), T
(-5,-70,-5559), T
(0,93,9), F
(52,-89,-3), T
(880,3,-69), T
(39,-93,-99), T
(-67,4,-1), F
(-70,3,-258), T
(9,53,7), F
(-8,360,-6), F
(-715,1,-399), T
(9,-7,941), F
(-7,603,-4), F
(2,37,16), F
(148,3279,350), T
(-79,-9,-13), T
(-63,642,-421), F
(-33,-9,8975), T
(7,-3,-19), T
(-8,-8372,2), F
(-8,-1,3), F
(-4,-852,-56), T
(-586,8,-5), F
(74,5,-5), T
(2,31,97), F
(-5,8,-1), F
(39,46,1), T
(-4,6,4), F
(-77,-56,3), F
(3,-79,-47), T
(38,5,1), T
(-1,99,-74), F
(0,-586,8), F
(-27,6,44), T
(3,-22,-70), T
(162,45,9), T
(-1845,-9,-17), T
(-68,6,673), T
(7,-7454,-1), F
(-455,-4,6), F
(0,86,54), F
(5,147,-4), F
(-7,-3,7208), F
(24,75,3), T
(7,-498,-97), T
(-4,-3,-4), F
(0,-87,45), F
(34,72,70), T
(2,71,38), F
(-4411,-90,0), F
(-6,4,-8), F
(-93,9,-647), T
(-3,9,65), F
(-216,5,-23), T
(45,-798,7), T
(43,-45,-7), T
(9,194,3), F
(57,5,-43), T
(2,-800,299), F
(-66,-3,1), F
(-5,-322,-75), T
(-3702,180,-536), F
(2,7,-67), T
(0,7,-4), F
(-4,3,-3), F
(-548,-11,-91), T
(1,-4,7), F
(3,5,-762), T
(18,6,-40), T
(-1,-626,7), F
(-16,-182,0), F
(5,-5,-789), T
(-4,0,0), F
(-82,-656,-7), F
(8,-806,45), F
(0,1258,-52), F
(-7,526,9), F
(-2,-62,2), F
(7,7,-5), F
(-23,72,4), F
(532,-917,-9960), T
(-902,-8,395), T
(-83,95,-8), F
(577,6,81), T
(8644,2,7), T
(-168,5,5), F
(-23,8,-9), F
(85,-6,-921), T
(27,-4,-81), T
(6,594,-99), F
(5,-348,-3), F
(-92,3,-93), T
(214,0,97), T
(-5,-95,-1), F
(0,5,-836), T
(-6,-64,413), F
(0,-5,-35), T
(-91,-5,476), T
(2,704,-1), F
(-7,-25,-835), T
(5,29,5), F
(60,76,-62), T
(82,0,4), T
(497,578,-7042), T
(6,-5,-58), T
(-8,8,-90), T
(-661,-9,-846), T
(-470,-236,-1), F
(-63,-29,-9), F
(-4,4547,0), F
(-1,64,436), F
(6,-953,-59), T
(-3,-57,2), F
(9,-27,7), F
(-803,4,-304), T
(703,77,-6), T
(-749,-43,2), F
(3,132,-5), F
(85,-96,343), T
(-503,-6,-9), F
(50,-88,-8534), T
(5,6,-60), T
(-194,14,-283), T
(0,174,4), F
(5,959,-2), F
(328,-8,1), T
(9,-44,7), F
(-25,93,227), T
(-7,7,82), F
(-534,31,9539), T
(-2778,0,-371), T
(6,0,-6), F
(7,1,-19), T
(-45,-3010,78), T
(3,-5,90), F
(4,-5,9), F
(-43,9,279), T
(33,-1465,4), T
(90,0,-2), T
(6,-6,4), F
(-59,5,-7), F
(-86,7,0), F
(3220,-78,8), T
(8,0,5), F
(32,-8822,544), T
(-4,-501,-8), F
(-69,-10,-1), F
(2845,-7,0), T
(71,-1,-710), T
(-8,-7,9), F
(7,-98,7), F
(91,-5,0), T
(-58,-8641,-4), F
(-47,49,837), T
(712,712,-7), T
(-120,-3,-9), F
(3600,5,-6), T
(6,5,-4), F
(-1,-88,-2), F
(5,7,-7), F
(0,1,953), F
(7,0,-207), T
(90,-1702,4), T
(1,7,6), F
(1,7,2), F
(-4,587,643), F
(9,-25,38), F
(0,444,-433), F
(9,-6,9), F
(-89,6,-52), T
(-99,-1,0), F
(-34,-1,-8), F
(0,6,-5), F
(-3,7,0), F
(-87,2326,-932), F
(-358,-92,-4), F
(-783,2,6), F
(4,4,20), F
(-2,-3944,879), F
(4,1,-115), T
(-284,28,0), F
(88,65,-38), T
(-8,0,-955), T
(9,-6,0), F
(-5854,471,9), F
(-407,40,8), F
(-4190,572,-3), F
(1,58,2), F
(9,49,-381), F
(5,1,-6), F
(258,92,456), T
(55,4,598), T
(0,2,9), F
(95,-6,2), T
(-2,-23,-156), T
(9,99,4), F
(-8,-62,-6), F
(24,-7419,5), T
(0,2,80), F
(-3,-13,4628), F
(6,-72,-4), F
(1,5,-2), F
(243,-3,68), T
(968,-91,7), T
(187,-37,17), T
(2,0,0), F
(-58,-20,-82), T
(6,9,-6), F
(-132,-258,-463), T
(5,5,7), F
(3,8218,5), F
(605,-7,-4), T
(-1,9,-2), F
(-3,6,43), F
(-1,2,-2), F
(-169,85,-9746), F
(-2,-4,29), F
(4,-3950,-99), T
(-7,-85,-741), T
(-4,264,31), F
(-9,1,-200), T
(-98,-9314,8), F
(-1,-661,-926), T
(-7,519,-7), F
(-6,6,-3), F
(12,-121,-655), T
(-2,0,1), F
(97,-723,54), T
(54,-2,-401), T
(2,-15,-399), T
(-599,162,-719), F
(-11,2,960), F
(4,-98,-29), T
(48,-6,4), T
(3,721,-1), F
(7,-4,4), F
(-918,874,3), F
(748,8,-37), T
(70,3,88), T
(-5,-8,-42), T
(78,219,-7), T
(254,-9,7), T
(9,-6,-6), F
(24,81,-8), T
(418,-18,8), T
(0,-1,352), F
(-84,914,1), F
(-1,-2,-986), T
(5,-28,-2), F
(-220,94,-60), F
(-125,60,2), F
(-928,0,719), T
(-5,-85,-54), T
(840,6740,-949), T
(856,5,-8), T
(777,15,-4), T
(-1,1,6), F
(76,-42,-2), T
(95,4,-2), T
(-759,-8628,-9), F
(21,8,641), T
(90,4,81), T
(5,8,-5), F
(-4,-39,-331), T
(22,-98,510), T
(-29,2,-1), F
(84,-7,88), T
(-6,-627,39), F
(-7,-588,71), F
(3,-60,558), F
(48,6,-41), T
(-29,-28,-6), F
(-5,2,-2), F
(445,-19,4), T
(-5,8,0), F
(-4,1950,-67), F
(-7746,868,0), F
(0,5,6), F
(-3,9959,835), F
(-4,348,4), F
(5,62,-337), F
(86,5,0), T
(-1981,4,-31), T
(-7,18,39), F
(-8,8,-6), F
(-57,-56,-817), T
(-60,328,-4), F
(787,-41,1), T
(6,-7815,-1), F
(4,-47,-3), F
(93,2,3), T
(-262,3,-1), F
(-8,3,-49), T
(-367,44,359), T
(4,55,0), F
(0,7,-2), F
(391,-3,444), T
(-73,3,0), F
(4,-7,0), F
(-7,936,-557), F
(-698,0,-605), T
(-2,3,57), F
(-7,-802,5), F
(5,-22,66), F
(-4,9,73), F
(962,-4,-1), T
(-7,-1,6), F
(-5,36,9), F
(18,5,-47), T
(-93,-76,-1), F
(5,-182,46), F
(5,6,1), F
(0,-436,-7), F
(0,4,-84), T
(-4,4,-45), T
(665,-7,-7), T
(4,-1,64), F
(-4,0,0), F
(-998,6456,-28), F
(33,2,-75), T
(2,-5,-10), F
(9,5,-4), F
(6,487,-48), F
(992,-5,669), T
(2,-94,31), F
(8,-1,7), F
(9,-12,-171), T
(1,-75,-1), F
(-6,57,7), F
(50,-7,-5), T
(-84,7,-75), T
(8,-6,-5), F
(1,-89,426), F
(-8,-83,50), F
(-5,-46,-23), T
(89,-185,-3), T
(-9,-41,-4), F
(-5,49,-9), F
(1,3,-38), T
(9,98,-9), F
(567,-4,3), T
(6,-1,-83), T
(1,-2,0), F
(5,113,3), F
(-33,9,0), F
(9,-8,-3), F
(941,-6,8615), T
(0,-4,712), F
(5,-7,-66), T
(-23,53,221), T
(-2,-1,51), F
(7,6,142), F
(-54,3,7), F
(8,89,9), F
(9,0,-3), F
(-7,-1,81), F
(77,-1,-208), T
(97,-6,-19), T
(7,-1,-3), F
(-40,2,0), F
(3,1,73), F
(-7,94,76), F
(-69,-23,5), F
(0,79,-7), F
(0,1,-9), F
(-14,-5,2), F
(-8,4,-3), F
(-31,0,3717), T
(3,-3,-9), F
(0,405,-51), F
(-9,57,58), F
(839,1,-41), T
(-70,93,0), F
(-4,-3,-24), T
(878,4,7), T
(-720,7,0), F
(-3,-19,-74), T
(1,-30,7), F
(2,-7,-9096), T
(-93,0,-665), T
(9903,6,1), T
(8,977,-85), F
(-9,8,3), F
(-4,23,-844), F
(0,-77,-1), F
(297,-9,-5), T
(4,-2612,78), F
(0,1,5), F
(37,-66,-6), T
(-6337,698,-8), F
(97,23,-6), T
(-8,4884,8), F
(17,8,7), F
(1,6,-107), T
(-6,0,12), F
(78,89,-1), T
(-913,-4,3502), T
(-62,57,-57), F
(-2,472,868), F
(-7,9,-7), F
(-51,-6,5), F
(-12,2,-4), F
(-1,76,64), F
(0,0,73), F
(4,-455,68), F
(-5,1,8), F
(9,-352,826), F
(9,0,0), F
(-105,0,-6), F
(-3,1,-8), F
(-609,6,0), F
(-74,6,-5), F
(5,2,-42), T
(-705,-4,-5), F
(8,-9,-87), T
(-9,-665,-1), F
(6,-61,73), F
(-8,-48,2), F
(-8,2,4), F
(-3,-8,2), F
(22,73,5), T
(-70,-45,721), T
(90,9,-6), T
(0,304,2), F
(9,8,-4), F
(51,-5,-2), T
(-5,8,9), F
(1,-832,9), F
(-888,3,0), F
(7292,99,3), T
(452,5,91), T
(-5,6,-6), F
(33,23,4), T
(5,-46,-631), T
(819,-6,-90), T
(512,-7,-46), T
(3,-2,1), F
(4,23,-145), F
(-939,9,71), T
(19,0,899), F
(-9,1,-873), T
(-3,5,-6), F
(82,70,29), T
(1,-23,63), F
(-293,498,-73), F
(-4109,-8,-7), F
(-608,-4,-8), F
(-3,6,4), F
(-230,-236,11), F
(0,21,7), F
(204,690,-66), T
(532,5158,-6263), T
(0,48,-1), F
(9,548,5186), F
(5,0,36), F
(-611,4,-6), F
(-1,4,3), F
(1,4,51), F
(-4,367,-3), F
(-11,-6,11), F
(-3,3,1), F
(0,7,-7800), T
(72,-8,-3), T
(-5,-7,-3), F
(7,6,-2), F
(29,71,-7), T
(-8,3,-6), F
(78,-3,-5), T
(45,22,-5), T
(62,-478,-2), T
(-4,0,9), F
(0,-6,-11), T
(-58,-9923,120), T
(531,4,0), T
(-6,-4,15), F
(6,-7,2), F
(8,-92,9), F
(13,-34,8), F
(0,1,-3), F
(-35,-8,733), T
(50,3,-719), T
(-1,-90,-9293), T
